relative_path,image_name,pitch,roll,depth
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00198.jpg,video_14_stable_bot_l6s3_P30_R15_00198.jpg,30,15,0.339
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00108.jpg,video_14_stable_bot_l6s3_P30_R15_00108.jpg,30,15,0.399
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_01146.jpg,video_14_stable_bot_l6s3_P30_R15_01146.jpg,30,15,0.011
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00423.jpg,video_14_stable_bot_l6s3_P30_R15_00423.jpg,30,15,0.143
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00149.jpg,video_14_stable_bot_l6s3_P30_R15_00149.jpg,30,15,0.401
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00585.jpg,video_14_stable_bot_l6s3_P30_R15_00585.jpg,30,15,0.092
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_02192.jpg,video_14_stable_bot_l6s3_P30_R15_02192.jpg,30,15,0.431
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00576.jpg,video_14_stable_bot_l6s3_P30_R15_00576.jpg,30,15,0.103
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_01726.jpg,video_14_stable_bot_l6s3_P30_R15_01726.jpg,30,15,0.954
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_01739.jpg,video_14_stable_bot_l6s3_P30_R15_01739.jpg,30,15,0.94
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_02202.jpg,video_14_stable_bot_l6s3_P30_R15_02202.jpg,30,15,0.406
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00811.jpg,video_14_stable_bot_l6s3_P30_R15_00811.jpg,30,15,0.055
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_00695.jpg,video_14_stable_bot_l6s3_P30_R15_00695.jpg,30,15,0.065
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_01615.jpg,video_14_stable_bot_l6s3_P30_R15_01615.jpg,30,15,0.666
./2025_Dataset/P30_R15/video_14_stable_bot_l6s3_P30_R15_02238.jpg,video_14_stable_bot_l6s3_P30_R15_02238.jpg,30,15,0.41
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01466.jpg,video_14_stable_bot_l6s3_P30_R30_01466.jpg,30,30,0.86
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01471.jpg,video_14_stable_bot_l6s3_P30_R30_01471.jpg,30,30,0.942
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01473.jpg,video_14_stable_bot_l6s3_P30_R30_01473.jpg,30,30,0.943
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00423.jpg,video_14_stable_bot_l6s3_P30_R30_00423.jpg,30,30,0.201
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00255.jpg,video_14_stable_bot_l6s3_P30_R30_00255.jpg,30,30,0.331
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01474.jpg,video_14_stable_bot_l6s3_P30_R30_01474.jpg,30,30,0.938
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00840.jpg,video_14_stable_bot_l6s3_P30_R30_00840.jpg,30,30,0.0
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00261.jpg,video_14_stable_bot_l6s3_P30_R30_00261.jpg,30,30,0.255
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00007.jpg,video_14_stable_bot_l6s3_P30_R30_00007.jpg,30,30,0.913
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00122.jpg,video_14_stable_bot_l6s3_P30_R30_00122.jpg,30,30,0.419
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02214.jpg,video_14_stable_bot_l6s3_P30_R30_02214.jpg,30,30,0.792
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01259.jpg,video_14_stable_bot_l6s3_P30_R30_01259.jpg,30,30,0.119
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02205.jpg,video_14_stable_bot_l6s3_P30_R30_02205.jpg,30,30,0.801
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02046.jpg,video_14_stable_bot_l6s3_P30_R30_02046.jpg,30,30,0.928
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00129.jpg,video_14_stable_bot_l6s3_P30_R30_00129.jpg,30,30,0.379
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00015.jpg,video_14_stable_bot_l6s3_P30_R30_00015.jpg,30,30,0.921
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00010.jpg,video_14_stable_bot_l6s3_P30_R30_00010.jpg,30,30,0.84
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00505.jpg,video_14_stable_bot_l6s3_P30_R30_00505.jpg,30,30,0.14
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02085.jpg,video_14_stable_bot_l6s3_P30_R30_02085.jpg,30,30,0.983
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00028.jpg,video_14_stable_bot_l6s3_P30_R30_00028.jpg,30,30,0.558
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01488.jpg,video_14_stable_bot_l6s3_P30_R30_01488.jpg,30,30,0.877
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01661.jpg,video_14_stable_bot_l6s3_P30_R30_01661.jpg,30,30,0.945
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02049.jpg,video_14_stable_bot_l6s3_P30_R30_02049.jpg,30,30,0.931
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02216.jpg,video_14_stable_bot_l6s3_P30_R30_02216.jpg,30,30,0.799
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01692.jpg,video_14_stable_bot_l6s3_P30_R30_01692.jpg,30,30,0.884
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00502.jpg,video_14_stable_bot_l6s3_P30_R30_00502.jpg,30,30,0.183
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02203.jpg,video_14_stable_bot_l6s3_P30_R30_02203.jpg,30,30,0.822
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02210.jpg,video_14_stable_bot_l6s3_P30_R30_02210.jpg,30,30,0.79
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02115.jpg,video_14_stable_bot_l6s3_P30_R30_02115.jpg,30,30,0.985
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00002.jpg,video_14_stable_bot_l6s3_P30_R30_00002.jpg,30,30,0.917
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00123.jpg,video_14_stable_bot_l6s3_P30_R30_00123.jpg,30,30,0.406
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02220.jpg,video_14_stable_bot_l6s3_P30_R30_02220.jpg,30,30,0.793
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00422.jpg,video_14_stable_bot_l6s3_P30_R30_00422.jpg,30,30,0.213
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01496.jpg,video_14_stable_bot_l6s3_P30_R30_01496.jpg,30,30,0.94
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00971.jpg,video_14_stable_bot_l6s3_P30_R30_00971.jpg,30,30,0.004
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00603.jpg,video_14_stable_bot_l6s3_P30_R30_00603.jpg,30,30,0.118
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00136.jpg,video_14_stable_bot_l6s3_P30_R30_00136.jpg,30,30,0.375
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02197.jpg,video_14_stable_bot_l6s3_P30_R30_02197.jpg,30,30,0.951
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00636.jpg,video_14_stable_bot_l6s3_P30_R30_00636.jpg,30,30,0.079
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00754.jpg,video_14_stable_bot_l6s3_P30_R30_00754.jpg,30,30,0.04
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02086.jpg,video_14_stable_bot_l6s3_P30_R30_02086.jpg,30,30,0.989
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01249.jpg,video_14_stable_bot_l6s3_P30_R30_01249.jpg,30,30,0.097
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02206.jpg,video_14_stable_bot_l6s3_P30_R30_02206.jpg,30,30,0.798
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_01970.jpg,video_14_stable_bot_l6s3_P30_R30_01970.jpg,30,30,0.932
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02076.jpg,video_14_stable_bot_l6s3_P30_R30_02076.jpg,30,30,0.996
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00848.jpg,video_14_stable_bot_l6s3_P30_R30_00848.jpg,30,30,0.013
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02073.jpg,video_14_stable_bot_l6s3_P30_R30_02073.jpg,30,30,0.952
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02105.jpg,video_14_stable_bot_l6s3_P30_R30_02105.jpg,30,30,0.99
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_00430.jpg,video_14_stable_bot_l6s3_P30_R30_00430.jpg,30,30,0.176
./2025_Dataset/P30_R30/video_14_stable_bot_l6s3_P30_R30_02211.jpg,video_14_stable_bot_l6s3_P30_R30_02211.jpg,30,30,0.794
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01832.jpg,video_14_stable_bot_l6s3_P30_R45_01832.jpg,30,45,0.015
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00118.jpg,video_14_stable_bot_l6s3_P30_R45_00118.jpg,30,45,0.276
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01071.jpg,video_14_stable_bot_l6s3_P30_R45_01071.jpg,30,45,0.248
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01839.jpg,video_14_stable_bot_l6s3_P30_R45_01839.jpg,30,45,0.012
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00995.jpg,video_14_stable_bot_l6s3_P30_R45_00995.jpg,30,45,0.315
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01116.jpg,video_14_stable_bot_l6s3_P30_R45_01116.jpg,30,45,0.246
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00217.jpg,video_14_stable_bot_l6s3_P30_R45_00217.jpg,30,45,0.116
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01762.jpg,video_14_stable_bot_l6s3_P30_R45_01762.jpg,30,45,0.026
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00629.jpg,video_14_stable_bot_l6s3_P30_R45_00629.jpg,30,45,0.536
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01737.jpg,video_14_stable_bot_l6s3_P30_R45_01737.jpg,30,45,0.022
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01370.jpg,video_14_stable_bot_l6s3_P30_R45_01370.jpg,30,45,0.109
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00723.jpg,video_14_stable_bot_l6s3_P30_R45_00723.jpg,30,45,0.778
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00814.jpg,video_14_stable_bot_l6s3_P30_R45_00814.jpg,30,45,0.531
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00742.jpg,video_14_stable_bot_l6s3_P30_R45_00742.jpg,30,45,0.753
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01207.jpg,video_14_stable_bot_l6s3_P30_R45_01207.jpg,30,45,0.245
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00171.jpg,video_14_stable_bot_l6s3_P30_R45_00171.jpg,30,45,0.244
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00636.jpg,video_14_stable_bot_l6s3_P30_R45_00636.jpg,30,45,0.516
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01904.jpg,video_14_stable_bot_l6s3_P30_R45_01904.jpg,30,45,0.401
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01029.jpg,video_14_stable_bot_l6s3_P30_R45_01029.jpg,30,45,0.309
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00114.jpg,video_14_stable_bot_l6s3_P30_R45_00114.jpg,30,45,0.303
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01922.jpg,video_14_stable_bot_l6s3_P30_R45_01922.jpg,30,45,0.4
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01604.jpg,video_14_stable_bot_l6s3_P30_R45_01604.jpg,30,45,0.043
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00746.jpg,video_14_stable_bot_l6s3_P30_R45_00746.jpg,30,45,0.775
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00988.jpg,video_14_stable_bot_l6s3_P30_R45_00988.jpg,30,45,0.319
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01074.jpg,video_14_stable_bot_l6s3_P30_R45_01074.jpg,30,45,0.25
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00771.jpg,video_14_stable_bot_l6s3_P30_R45_00771.jpg,30,45,0.777
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01736.jpg,video_14_stable_bot_l6s3_P30_R45_01736.jpg,30,45,0.02
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00989.jpg,video_14_stable_bot_l6s3_P30_R45_00989.jpg,30,45,0.314
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00683.jpg,video_14_stable_bot_l6s3_P30_R45_00683.jpg,30,45,0.954
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01934.jpg,video_14_stable_bot_l6s3_P30_R45_01934.jpg,30,45,0.596
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00675.jpg,video_14_stable_bot_l6s3_P30_R45_00675.jpg,30,45,0.996
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01521.jpg,video_14_stable_bot_l6s3_P30_R45_01521.jpg,30,45,0.068
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01341.jpg,video_14_stable_bot_l6s3_P30_R45_01341.jpg,30,45,0.157
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00044.jpg,video_14_stable_bot_l6s3_P30_R45_00044.jpg,30,45,0.366
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00652.jpg,video_14_stable_bot_l6s3_P30_R45_00652.jpg,30,45,0.512
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01506.jpg,video_14_stable_bot_l6s3_P30_R45_01506.jpg,30,45,0.074
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01260.jpg,video_14_stable_bot_l6s3_P30_R45_01260.jpg,30,45,0.18
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01837.jpg,video_14_stable_bot_l6s3_P30_R45_01837.jpg,30,45,0.007
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01871.jpg,video_14_stable_bot_l6s3_P30_R45_01871.jpg,30,45,0.002
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00635.jpg,video_14_stable_bot_l6s3_P30_R45_00635.jpg,30,45,0.518
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01610.jpg,video_14_stable_bot_l6s3_P30_R45_01610.jpg,30,45,0.039
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00242.jpg,video_14_stable_bot_l6s3_P30_R45_00242.jpg,30,45,0.127
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00294.jpg,video_14_stable_bot_l6s3_P30_R45_00294.jpg,30,45,0.079
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00811.jpg,video_14_stable_bot_l6s3_P30_R45_00811.jpg,30,45,0.567
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01184.jpg,video_14_stable_bot_l6s3_P30_R45_01184.jpg,30,45,0.239
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01872.jpg,video_14_stable_bot_l6s3_P30_R45_01872.jpg,30,45,0.0
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00654.jpg,video_14_stable_bot_l6s3_P30_R45_00654.jpg,30,45,0.515
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_00993.jpg,video_14_stable_bot_l6s3_P30_R45_00993.jpg,30,45,0.311
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01076.jpg,video_14_stable_bot_l6s3_P30_R45_01076.jpg,30,45,0.256
./2025_Dataset/P30_R45/video_14_stable_bot_l6s3_P30_R45_01257.jpg,video_14_stable_bot_l6s3_P30_R45_01257.jpg,30,45,0.177
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01275.jpg,video_14_stable_bot_l6s3_P30_R5_01275.jpg,30,5,0.027
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00066.jpg,video_14_stable_bot_l6s3_P30_R5_00066.jpg,30,5,0.475
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01101.jpg,video_14_stable_bot_l6s3_P30_R5_01101.jpg,30,5,0.02
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01185.jpg,video_14_stable_bot_l6s3_P30_R5_01185.jpg,30,5,0.033
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01672.jpg,video_14_stable_bot_l6s3_P30_R5_01672.jpg,30,5,0.396
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00120.jpg,video_14_stable_bot_l6s3_P30_R5_00120.jpg,30,5,0.338
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00586.jpg,video_14_stable_bot_l6s3_P30_R5_00586.jpg,30,5,0.218
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01984.jpg,video_14_stable_bot_l6s3_P30_R5_01984.jpg,30,5,0.598
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00304.jpg,video_14_stable_bot_l6s3_P30_R5_00304.jpg,30,5,0.119
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00090.jpg,video_14_stable_bot_l6s3_P30_R5_00090.jpg,30,5,0.596
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00009.jpg,video_14_stable_bot_l6s3_P30_R5_00009.jpg,30,5,0.811
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01833.jpg,video_14_stable_bot_l6s3_P30_R5_01833.jpg,30,5,0.386
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00281.jpg,video_14_stable_bot_l6s3_P30_R5_00281.jpg,30,5,0.124
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_02025.jpg,video_14_stable_bot_l6s3_P30_R5_02025.jpg,30,5,0.561
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00332.jpg,video_14_stable_bot_l6s3_P30_R5_00332.jpg,30,5,0.086
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01652.jpg,video_14_stable_bot_l6s3_P30_R5_01652.jpg,30,5,0.348
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00033.jpg,video_14_stable_bot_l6s3_P30_R5_00033.jpg,30,5,0.947
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01656.jpg,video_14_stable_bot_l6s3_P30_R5_01656.jpg,30,5,0.359
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01570.jpg,video_14_stable_bot_l6s3_P30_R5_01570.jpg,30,5,0.32
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00151.jpg,video_14_stable_bot_l6s3_P30_R5_00151.jpg,30,5,0.277
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00102.jpg,video_14_stable_bot_l6s3_P30_R5_00102.jpg,30,5,0.331
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00018.jpg,video_14_stable_bot_l6s3_P30_R5_00018.jpg,30,5,0.949
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00258.jpg,video_14_stable_bot_l6s3_P30_R5_00258.jpg,30,5,0.123
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00419.jpg,video_14_stable_bot_l6s3_P30_R5_00419.jpg,30,5,0.059
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01970.jpg,video_14_stable_bot_l6s3_P30_R5_01970.jpg,30,5,0.603
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00267.jpg,video_14_stable_bot_l6s3_P30_R5_00267.jpg,30,5,0.129
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01351.jpg,video_14_stable_bot_l6s3_P30_R5_01351.jpg,30,5,0.103
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00305.jpg,video_14_stable_bot_l6s3_P30_R5_00305.jpg,30,5,0.093
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00216.jpg,video_14_stable_bot_l6s3_P30_R5_00216.jpg,30,5,0.167
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01976.jpg,video_14_stable_bot_l6s3_P30_R5_01976.jpg,30,5,0.6
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00049.jpg,video_14_stable_bot_l6s3_P30_R5_00049.jpg,30,5,0.928
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00112.jpg,video_14_stable_bot_l6s3_P30_R5_00112.jpg,30,5,0.284
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00110.jpg,video_14_stable_bot_l6s3_P30_R5_00110.jpg,30,5,0.339
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00217.jpg,video_14_stable_bot_l6s3_P30_R5_00217.jpg,30,5,0.155
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01353.jpg,video_14_stable_bot_l6s3_P30_R5_01353.jpg,30,5,0.108
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00591.jpg,video_14_stable_bot_l6s3_P30_R5_00591.jpg,30,5,0.22
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00061.jpg,video_14_stable_bot_l6s3_P30_R5_00061.jpg,30,5,0.479
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00224.jpg,video_14_stable_bot_l6s3_P30_R5_00224.jpg,30,5,0.159
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00104.jpg,video_14_stable_bot_l6s3_P30_R5_00104.jpg,30,5,0.287
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00339.jpg,video_14_stable_bot_l6s3_P30_R5_00339.jpg,30,5,0.055
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00502.jpg,video_14_stable_bot_l6s3_P30_R5_00502.jpg,30,5,0.827
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01795.jpg,video_14_stable_bot_l6s3_P30_R5_01795.jpg,30,5,0.421
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00019.jpg,video_14_stable_bot_l6s3_P30_R5_00019.jpg,30,5,0.945
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00503.jpg,video_14_stable_bot_l6s3_P30_R5_00503.jpg,30,5,0.821
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00273.jpg,video_14_stable_bot_l6s3_P30_R5_00273.jpg,30,5,0.122
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00015.jpg,video_14_stable_bot_l6s3_P30_R5_00015.jpg,30,5,0.807
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_02139.jpg,video_14_stable_bot_l6s3_P30_R5_02139.jpg,30,5,0.629
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00185.jpg,video_14_stable_bot_l6s3_P30_R5_00185.jpg,30,5,0.237
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_00326.jpg,video_14_stable_bot_l6s3_P30_R5_00326.jpg,30,5,0.082
./2025_Dataset/P30_R5/video_14_stable_bot_l6s3_P30_R5_01967.jpg,video_14_stable_bot_l6s3_P30_R5_01967.jpg,30,5,0.564
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00308.jpg,video_14_stable_bot_l6s3_P30_R60_00308.jpg,30,60,0.863
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00137.jpg,video_14_stable_bot_l6s3_P30_R60_00137.jpg,30,60,0.124
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00465.jpg,video_14_stable_bot_l6s3_P30_R60_00465.jpg,30,60,0.351
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00263.jpg,video_14_stable_bot_l6s3_P30_R60_00263.jpg,30,60,0.396
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_01071.jpg,video_14_stable_bot_l6s3_P30_R60_01071.jpg,30,60,0.36
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00281.jpg,video_14_stable_bot_l6s3_P30_R60_00281.jpg,30,60,0.639
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00369.jpg,video_14_stable_bot_l6s3_P30_R60_00369.jpg,30,60,0.932
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00147.jpg,video_14_stable_bot_l6s3_P30_R60_00147.jpg,30,60,0.07
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00344.jpg,video_14_stable_bot_l6s3_P30_R60_00344.jpg,30,60,0.867
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00403.jpg,video_14_stable_bot_l6s3_P30_R60_00403.jpg,30,60,0.602
./2025_Dataset/P30_R60/video_14_stable_bot_l6s3_P30_R60_00301.jpg,video_14_stable_bot_l6s3_P30_R60_00301.jpg,30,60,0.636
